"code_ward";"name";"code_district"
"13009";"Xã Đông Phong";"342"
"13012";"Xã An Ninh";"342"
"13018";"Xã Đông Cơ";"342"
"13021";"Xã Tây Giang";"342"
"13024";"Xã Đông Lâm";"342"
"13027";"Xã Phương Công";"342"
"13030";"Xã Tây Phong";"342"
"13033";"Xã Tây Tiến";"342"
"13036";"Xã Nam Cường";"342"
"13039";"Xã Vân Trường";"342"
"13042";"Xã Nam Thắng";"342"
"13045";"Xã Nam Chính";"342"
"13048";"Xã Bắc Hải";"342"
"13051";"Xã Nam Thịnh";"342"
"13054";"Xã Nam Hà";"342"
"13057";"Xã Nam Thanh";"342"
"13060";"Xã Nam Trung";"342"
"13063";"Xã Nam Hồng";"342"
"13066";"Xã Nam Hưng";"342"
"13069";"Xã Nam Hải";"342"
"13072";"Xã Nam Phú";"342"
"13075";"Thị trấn Kiến Xương";"343"
"13078";"Xã Trà Giang";"343"
"13081";"Xã Quốc Tuấn";"343"
"13084";"Xã Vũ Đông";"336"
"13087";"Xã An Bình";"343"
"13090";"Xã Tây Sơn";"343"
"13093";"Xã Hồng Thái";"343"
"13096";"Xã Bình Nguyên";"343"
"13102";"Xã Lê Lợi";"343"
"13108";"Xã Vũ Lạc";"336"
"13111";"Xã Vũ Lễ";"343"
"13114";"Xã Thanh Tân";"343"
"13117";"Xã Thượng Hiền";"343"
"13120";"Xã Nam Cao";"343"
"13123";"Xã Đình Phùng";"343"
"13126";"Xã Vũ Ninh";"343"
"13129";"Xã Vũ An";"343"
"13132";"Xã Quang Lịch";"343"
"13135";"Xã Hòa Bình";"343"
"13138";"Xã Bình Minh";"343"
"13141";"Xã Vũ Quí";"343"
"13144";"Xã Quang Bình";"343"
"13150";"Xã Vũ Trung";"343"
"13153";"Xã Vũ Thắng";"343"
"13156";"Xã Vũ Công";"343"
"13159";"Xã Vũ Hòa";"343"
"13162";"Xã Quang Minh";"343"
"13165";"Xã Quang Trung";"343"
"13171";"Xã Minh Quang";"343"
"13174";"Xã Vũ Bình";"343"
"13177";"Xã Minh Tân";"343"
"13180";"Xã Nam Bình";"343"
"13183";"Xã Bình Thanh";"343"
"13186";"Xã Bình Định";"343"
"13189";"Xã Hồng Tiến";"343"
"13192";"Thị trấn Vũ Thư";"344"
"13195";"Xã Hồng Lý";"344"
"13198";"Xã Đồng Thanh";"344"
"13201";"Xã Xuân Hòa";"344"
"13204";"Xã Hiệp Hòa";"344"
"13207";"Xã Phúc Thành";"344"
"13210";"Xã Tân Phong";"344"
"13213";"Xã Song Lãng";"344"
"13216";"Xã Tân Hòa";"344"
"13219";"Xã Việt Hùng";"344"
"13222";"Xã Minh Lãng";"344"
"13225";"Xã Tân Bình";"336"
"13228";"Xã Minh Khai";"344"
"13231";"Xã Dũng Nghĩa";"344"
"13234";"Xã Minh Quang";"344"
"13237";"Xã Tam Quang";"344"
"13240";"Xã Tân Lập";"344"
"13243";"Xã Bách Thuận";"344"
"13246";"Xã Tự Tân";"344"
"13249";"Xã Song An";"344"
"13252";"Xã Trung An";"344"
"13255";"Xã Vũ Hội";"344"
"13258";"Xã Hòa Bình";"344"
"13261";"Xã Nguyên Xá";"344"
"13264";"Xã Việt Thuận";"344"
"13267";"Xã Vũ Vinh";"344"
"13270";"Xã Vũ Đoài";"344"
"13273";"Xã Vũ Tiến";"344"
"13276";"Xã Vũ Vân";"344"
"13279";"Xã Duy Nhất";"344"
"13282";"Xã Hồng Phong";"344"
"13285";"Phường Quang Trung";"347"
"13288";"Phường Lương Khánh Thiện";"347"
"13291";"Phường Lê Hồng Phong";"347"
"13294";"Phường Minh Khai";"347"
"13297";"Phường Hai Bà Trưng";"347"
"13300";"Phường Trần Hưng Đạo";"347"
"13303";"Phường Lam Hạ";"347"
"13306";"Xã Phù Vân";"347"
"13309";"Phường Liêm Chính";"347"
"13312";"Xã Liêm Chung";"347"
"13315";"Phường Thanh Châu";"347"
"13318";"Phường Châu Sơn";"347"
"13321";"Phường Đồng Văn";"349"
"13324";"Phường Hòa Mạc";"349"
"13327";"Xã Mộc Bắc";"349"
"13330";"Phường Châu Giang";"349"
"13333";"Phường Bạch Thượng";"349"
"13336";"Phường Duy Minh";"349"
"13339";"Xã Mộc Nam";"349"
"13342";"Phường Duy Hải";"349"
"13345";"Xã Chuyên Ngoại";"349"
"13348";"Phường Yên Bắc";"349"
"13351";"Xã Trác Văn";"349"
"13354";"Phường Tiên Nội";"349"
"13357";"Phường Hoàng Đông";"349"
"13360";"Xã Yên Nam";"349"
"13363";"Xã Tiên Ngoại";"349"
"13366";"Xã Tiên Tân";"347"
"13369";"Xã Tiên Sơn";"349"
"13372";"Xã Tiên Hiệp";"347"
"13381";"Xã Tiên Hải";"347"
"13384";"Thị trấn Quế";"350"
"13387";"Xã Nguyễn Úy";"350"
"13390";"Xã Đại Cương";"350"
"13393";"Xã Lê Hồ";"350"
"13396";"Xã Tượng Lĩnh";"350"
"13399";"Xã Nhật Tựu";"350"
"13402";"Xã Nhật Tân";"350"
"13405";"Xã Đồng Hóa";"350"
"13408";"Xã Hoàng Tây";"350"
"13411";"Xã Tân Sơn";"350"
"13414";"Xã Thụy Lôi";"350"
"13417";"Xã Văn Xá";"350"
"13420";"Xã Khả Phong";"350"
"13423";"Xã Ngọc Sơn";"350"
"13426";"Xã Kim Bình";"347"
"13429";"Thị trấn Ba Sao";"350"
"13432";"Xã Liên Sơn";"350"
"13435";"Xã Thi Sơn";"350"
"13438";"Xã Thanh Sơn";"350"
"13441";"Thị trấn Kiện Khê";"351"
"13444";"Xã Liêm Tuyền";"347"
"13447";"Xã Liêm Tiết";"347"
"13450";"Xã Liêm Phong";"351"
"13453";"Xã Thanh Hà";"351"
"13456";"Xã Liêm Cần";"351"
"13459";"Phường Thanh Tuyền";"347"
"13465";"Xã Liêm Thuận";"351"
"13468";"Xã Thanh Thủy";"351"
"13471";"Xã Thanh Phong";"351"
"13474";"Thị trấn Tân Thanh";"351"
"13477";"Xã Thanh Tân";"351"
"13480";"Xã Liêm Túc";"351"
"13483";"Xã Liêm Sơn";"351"
"13486";"Xã Thanh Hương";"351"
"13489";"Xã Thanh Nghị";"351"
"13492";"Xã Thanh Tâm";"351"
"13495";"Xã Thanh Nguyên";"351"
"13498";"Xã Thanh Hải";"351"
"13501";"Thị trấn Bình Mỹ";"352"
"13504";"Xã Bình Nghĩa";"352"
"13507";"Xã Đinh Xá";"347"
"13510";"Xã Tràng An";"352"
"13513";"Xã Trịnh Xá";"347"
"13516";"Xã Đồng Du";"352"
"13519";"Xã Ngọc Lũ";"352"
"13522";"Xã Hưng Công";"352"
"13525";"Xã Đồn Xá";"352"
"13528";"Xã An Ninh";"352"
"13531";"Xã Bồ Đề";"352"
"13534";"Xã Bối Cầu";"352"
"13540";"Xã An Nội";"352"
"13543";"Xã Vũ Bản";"352"
"13546";"Xã Trung Lương";"352"
"13552";"Xã An Đổ";"352"
"13555";"Xã La Sơn";"352"
"13558";"Xã Tiêu Động";"352"
"13561";"Xã An Lão";"352"
"13567";"Xã Hợp Lý";"353"
"13570";"Xã Nguyên Lý";"353"
"13573";"Xã Chính Lý";"353"
"13576";"Xã Chân Lý";"353"
"13579";"Xã Đạo Lý";"353"
"13582";"Xã Công Lý";"353"
"13585";"Xã Văn Lý";"353"
"13588";"Xã Bắc Lý";"353"
"13591";"Xã Đức Lý";"353"
"13594";"Xã Trần Hưng Đạo";"353"
"13597";"Thị trấn Vĩnh Trụ";"353"
"13600";"Xã Nhân Thịnh";"353"
"13606";"Xã Nhân Khang";"353"
"13609";"Xã Nhân Mỹ";"353"
"13612";"Xã Nhân Nghĩa";"353"
"13615";"Xã Nhân Chính";"353"
"13618";"Xã Nhân Bình";"353"
"13621";"Xã Phú Phúc";"353"
"13624";"Xã Xuân Khê";"353"
"13627";"Xã Tiến Thắng";"353"
"13630";"Xã Hòa Hậu";"353"
"13633";"Phường Hạ Long";"356"
"13636";"Phường Trần Tế Xương";"356"
"13639";"Phường Vị Hoàng";"356"
"13642";"Phường Vị Xuyên";"356"
"13645";"Phường Quang Trung";"356"
"13648";"Phường Cửa Bắc";"356"
"13651";"Phường Nguyễn Du";"356"
"13654";"Phường Bà Triệu";"356"
"13657";"Phường Trường Thi";"356"
"13660";"Phường Phan Đình Phùng";"356"
"13663";"Phường Ngô Quyền";"356"
"13666";"Phường Trần Hưng Đạo";"356"
"13669";"Phường Trần Đăng Ninh";"356"
"13672";"Phường Năng Tĩnh";"356"
"13675";"Phường Văn Miếu";"356"
"13678";"Phường Trần Quang Khải";"356"
"13681";"Phường Thống Nhất";"356"
"13684";"Phường Lộc Hạ";"356"
"13687";"Phường Lộc Vượng";"356"
"13690";"Phường Cửa Nam";"356"
"13693";"Phường Lộc Hòa";"356"
"13696";"Xã Nam Phong";"356"
"13699";"Phường Mỹ Xá";"356"
"13702";"Xã Lộc An";"356"
"13705";"Xã Nam Vân";"356"
"13708";"Thị trấn Mỹ Lộc";"358"
"13711";"Xã Mỹ Hà";"358"
"13714";"Xã Mỹ Tiến";"358"
"13717";"Xã Mỹ Thắng";"358"
"13720";"Xã Mỹ Trung";"358"
"13723";"Xã Mỹ Tân";"358"
"13726";"Xã Mỹ Phúc";"358"
"13729";"Xã Mỹ Hưng";"358"
"13732";"Xã Mỹ Thuận";"358"
"13735";"Xã Mỹ Thịnh";"358"
"13738";"Xã Mỹ Thành";"358"
"13741";"Thị trấn Gôi";"359"
"13744";"Xã Minh Thuận";"359"
"13747";"Xã Hiển Khánh";"359"
"13750";"Xã Tân Khánh";"359"
"13753";"Xã Hợp Hưng";"359"
"13756";"Xã Đại An";"359"
"13759";"Xã Tân Thành";"359"
"13762";"Xã Cộng Hòa";"359"
"13765";"Xã Trung Thành";"359"
"13768";"Xã Quang Trung";"359"
"13771";"Xã Minh Tân";"359"
"13774";"Xã Liên Bảo";"359"
"13777";"Xã Thành Lợi";"359"
"13780";"Xã Kim Thái";"359"
"13783";"Xã Liên Minh";"359"
"13786";"Xã Đại Thắng";"359"
"13789";"Xã Tam Thanh";"359"
"13792";"Xã Vĩnh Hào";"359"
"13795";"Thị trấn Lâm";"360"
"13798";"Xã Yên Trung";"360"
"13801";"Xã Yên Thành";"360"
"13804";"Xã Yên Tân";"360"
"13807";"Xã Yên Lợi";"360"
"13810";"Xã Yên Thọ";"360"
"13813";"Xã Yên Nghĩa";"360"
"13816";"Xã Yên Minh";"360"
"13819";"Xã Yên Phương";"360"
"13822";"Xã Yên Chính";"360"
"13825";"Xã Yên Bình";"360"
"13828";"Xã Yên Phú";"360"
"13831";"Xã Yên Mỹ";"360"
"13834";"Xã Yên Dương";"360"
"13840";"Xã Yên Hưng";"360"
"13843";"Xã Yên Khánh";"360"
"13846";"Xã Yên Phong";"360"
"13849";"Xã Yên Ninh";"360"
"13852";"Xã Yên Lương";"360"
"13855";"Xã Yên Hồng";"360"
"13858";"Xã Yên Quang";"360"
"13861";"Xã Yên Tiến";"360"
"13864";"Xã Yên Thắng";"360"
"13867";"Xã Yên Phúc";"360"
"13870";"Xã Yên Cường";"360"
"13873";"Xã Yên Lộc";"360"
"13876";"Xã Yên Bằng";"360"
"13879";"Xã Yên Đồng";"360"
"13882";"Xã Yên Khang";"360"
"13885";"Xã Yên Nhân";"360"
"13888";"Xã Yên Trị";"360"
"13891";"Thị trấn Liễu Đề";"361"
"13894";"Thị trấn Rạng Đông";"361"
"13897";"Xã Nghĩa Đồng";"361"
"13900";"Xã Nghĩa Thịnh";"361"
"13903";"Xã Nghĩa Minh";"361"
"13906";"Xã Nghĩa Thái";"361"
"13909";"Xã Hoàng Nam";"361"
"13912";"Xã Nghĩa Châu";"361"
"13915";"Xã Nghĩa Trung";"361"
"13918";"Xã Nghĩa Sơn";"361"
"13921";"Xã Nghĩa Lạc";"361"
"13924";"Xã Nghĩa Hồng";"361"
"13927";"Xã Nghĩa Phong";"361"
"13930";"Xã Nghĩa Phú";"361"
"13933";"Xã Nghĩa Bình";"361"
"13936";"Thị trấn Quỹ Nhất";"361"
"13939";"Xã Nghĩa Tân";"361"
"13942";"Xã Nghĩa Hùng";"361"
"13945";"Xã Nghĩa Lâm";"361"
"13948";"Xã Nghĩa Thành";"361"
"13951";"Xã Phúc Thắng";"361"
"13954";"Xã Nghĩa Lợi";"361"
"13957";"Xã Nghĩa Hải";"361"
"13963";"Xã Nam Điền";"361"
"13966";"Thị trấn Nam Giang";"362"
"13969";"Xã Nam Mỹ";"362"
"13972";"Xã Điền Xá";"362"
"13975";"Xã Nghĩa An";"362"
"13978";"Xã Nam Thắng";"362"
"13981";"Xã Nam Toàn";"362"
"13984";"Xã Hồng Quang";"362"
"13987";"Xã Tân Thịnh";"362"
"13990";"Xã Nam Cường";"362"
"13993";"Xã Nam Hồng";"362"
"13996";"Xã Nam Hùng";"362"
"13999";"Xã Nam Hoa";"362"
"14002";"Xã Nam Dương";"362"
"14005";"Xã Nam Thanh";"362"
"14008";"Xã Nam Lợi";"362"
"14011";"Xã Bình Minh";"362"
"14014";"Xã Đồng Sơn";"362"
"14017";"Xã Nam Tiến";"362"
"14020";"Xã Nam Hải";"362"
"14023";"Xã Nam Thái";"362"
"14026";"Thị trấn Cổ Lễ";"363"
"14029";"Xã Phương Định";"363"
"14032";"Xã Trực Chính";"363"
"14035";"Xã Trung Đông";"363"
"14038";"Xã Liêm Hải";"363"
"14041";"Xã Trực Tuấn";"363"
"14044";"Xã Việt Hùng";"363"
"14047";"Xã Trực Đạo";"363"
"14050";"Xã Trực Hưng";"363"
"14053";"Xã Trực Nội";"363"
"14056";"Thị trấn Cát Thành";"363"
"14059";"Xã Trực Thanh";"363"
"14062";"Xã Trực Khang";"363"
"14065";"Xã Trực Thuận";"363"
"14068";"Xã Trực Mỹ";"363"
"14071";"Xã Trực Đại";"363"
"14074";"Xã Trực Cường";"363"
"14077";"Thị trấn Ninh Cường";"363"
"14080";"Xã Trực Thái";"363"
"14083";"Xã Trực Hùng";"363"
"14086";"Xã Trực Thắng";"363"
"14089";"Thị trấn Xuân Trường";"364"
"14092";"Xã Xuân Châu";"364"
"14095";"Xã Xuân Hồng";"364"
"14098";"Xã Xuân Thành";"364"
"14101";"Xã Xuân Thượng";"364"
"14104";"Xã Xuân Phong";"364"
"14107";"Xã Xuân Đài";"364"
"14110";"Xã Xuân Tân";"364"
"14113";"Xã Xuân Thủy";"364"
"14116";"Xã Xuân Ngọc";"364"
"14119";"Xã Xuân Bắc";"364"
"14122";"Xã Xuân Phương";"364"
"14125";"Xã Thọ Nghiệp";"364"
"14128";"Xã Xuân Phú";"364"
"14131";"Xã Xuân Trung";"364"
"14134";"Xã Xuân Vinh";"364"
"14137";"Xã Xuân Kiên";"364"
"14140";"Xã Xuân Tiến";"364"
"14143";"Xã Xuân Ninh";"364"
"14146";"Xã Xuân Hòa";"364"
"14149";"Thị trấn Ngô Đồng";"365"
"14152";"Thị trấn Quất Lâm";"365"
"14155";"Xã Giao Hương";"365"
"14158";"Xã Hồng Thuận";"365"
"14161";"Xã Giao Thiện";"365"
"14164";"Xã Giao Thanh";"365"
"14167";"Xã Hoành Sơn";"365"
"14170";"Xã Bình Hòa";"365"
"14173";"Xã Giao Tiến";"365"
"14176";"Xã Giao Hà";"365"
"14179";"Xã Giao Nhân";"365"
"14182";"Xã Giao An";"365"
"14185";"Xã Giao Lạc";"365"
"14188";"Xã Giao Châu";"365"
"14191";"Xã Giao Tân";"365"
"14194";"Xã Giao Yến";"365"
"14197";"Xã Giao Xuân";"365"
"14200";"Xã Giao Thịnh";"365"
"14203";"Xã Giao Hải";"365"
"14206";"Xã Bạch Long";"365"
"14209";"Xã Giao Long";"365"
"14212";"Xã Giao Phong";"365"
"14215";"Thị trấn Yên Định";"366"
"14218";"Thị trấn Cồn";"366"
"14221";"Thị trấn Thịnh Long";"366"
"14224";"Xã Hải Nam";"366"
"14227";"Xã Hải Trung";"366"
"14230";"Xã Hải Vân";"366"
"14233";"Xã Hải Minh";"366"
"14236";"Xã Hải Anh";"366"
"14239";"Xã Hải Hưng";"366"
"14242";"Xã Hải Bắc";"366"
"14245";"Xã Hải Phúc";"366"
"14248";"Xã Hải Thanh";"366"
"14251";"Xã Hải Hà";"366"
"14254";"Xã Hải Long";"366"
"14257";"Xã Hải Phương";"366"
"14260";"Xã Hải Đường";"366"
"14263";"Xã Hải Lộc";"366"
"14266";"Xã Hải Quang";"366"
"14269";"Xã Hải Đông";"366"
"14272";"Xã Hải Sơn";"366"
"14275";"Xã Hải Tân";"366"
"14281";"Xã Hải Phong";"366"
"14284";"Xã Hải An";"366"
"14287";"Xã Hải Tây";"366"
"14290";"Xã Hải Lý";"366"
"14293";"Xã Hải Phú";"366"
"14296";"Xã Hải Giang";"366"
"14299";"Xã Hải Cường";"366"
"14302";"Xã Hải Ninh";"366"
"14305";"Xã Hải Chính";"366"
"14308";"Xã Hải Xuân";"366"
"14311";"Xã Hải Châu";"366"
"14314";"Xã Hải Triều";"366"
"14317";"Xã Hải Hòa";"366"
"14320";"Phường Đông Thành";"369"
"14323";"Phường Tân Thành";"369"
"14326";"Phường Thanh Bình";"369"
"14329";"Phường Vân Giang";"369"
"14332";"Phường Bích Đào";"369"
"14335";"Phường Phúc Thành";"369"
"14338";"Phường Nam Bình";"369"
"14341";"Phường Nam Thành";"369"
"14344";"Phường Ninh Khánh";"369"
"14347";"Xã Ninh Nhất";"369"
"14350";"Xã Ninh Tiến";"369"
"14353";"Xã Ninh Phúc";"369"
"14356";"Phường Ninh Sơn";"369"
"14359";"Phường Ninh Phong";"369"
"14362";"Phường Bắc Sơn";"370"
"14365";"Phường Trung Sơn";"370"
"14368";"Phường Nam Sơn";"370"
"14369";"Phường Tây Sơn";"370"
"14371";"Xã Yên Sơn";"370"
"14374";"Phường Yên Bình";"370"
"14375";"Phường Tân Bình";"370"
"14377";"Xã Quang Sơn";"370"
"14380";"Xã Đông Sơn";"370"
"14383";"Thị trấn Nho Quan";"372"
"14386";"Xã Xích Thổ";"372"
"14389";"Xã Gia Lâm";"372"
"14392";"Xã Gia Sơn";"372"
"14395";"Xã Thạch Bình";"372"
"14398";"Xã Gia Thủy";"372"
"14401";"Xã Gia Tường";"372"
"14404";"Xã Cúc Phương";"372"
"14407";"Xã Phú Sơn";"372"
"14410";"Xã Đức Long";"372"
"14413";"Xã Lạc Vân";"372"
"14416";"Xã Đồng Phong";"372"
"14419";"Xã Yên Quang";"372"
"14422";"Xã Lạng Phong";"372"
"14425";"Xã Thượng Hòa";"372"
"14428";"Xã Văn Phong";"372"
"14431";"Xã Văn Phương";"372"
"14434";"Xã Thanh Lạc";"372"
"14437";"Xã Sơn Lai";"372"
"14440";"Xã Sơn Thành";"372"
"14443";"Xã Văn Phú";"372"
"14446";"Xã Phú Lộc";"372"
"14449";"Xã Kỳ Phú";"372"
"14452";"Xã Quỳnh Lưu";"372"
"14455";"Xã Sơn Hà";"372"
"14458";"Xã Phú Long";"372"
"14461";"Xã Quảng Lạc";"372"
"14464";"Thị trấn Me";"373"
"14467";"Xã Gia Hòa";"373"
"14470";"Xã Gia Hưng";"373"
"14473";"Xã Liên Sơn";"373"
"14476";"Xã Gia Thanh";"373"
"14479";"Xã Gia Vân";"373"
"14482";"Xã Gia Phú";"373"
"14485";"Xã Gia Xuân";"373"
"14488";"Xã Gia Lập";"373"
"14491";"Xã Gia Vượng";"373"
"14494";"Xã Gia Trấn";"373"
"14497";"Xã Gia Thịnh";"373"
"14500";"Xã Gia Phương";"373"
"14503";"Xã Gia Tân";"373"
"14506";"Xã Gia Thắng";"373"
"14509";"Xã Gia Trung";"373"
"14512";"Xã Gia Minh";"373"
"14515";"Xã Gia Lạc";"373"
"14518";"Xã Gia Tiến";"373"
"14521";"Xã Gia Sinh";"373"
"14524";"Xã Gia Phong";"373"
"14527";"Thị trấn Thiên Tôn";"374"
"14530";"Xã Ninh Giang";"374"
"14533";"Xã Trường Yên";"374"
"14536";"Xã Ninh Khang";"374"
"14539";"Xã Ninh Mỹ";"374"
"14542";"Xã Ninh Hòa";"374"
"14545";"Xã Ninh Xuân";"374"
"14548";"Xã Ninh Hải";"374"
"14551";"Xã Ninh Thắng";"374"
"14554";"Xã Ninh Vân";"374"
"14557";"Xã Ninh An";"374"
"14560";"Thị trấn Yên Ninh";"375"
"14563";"Xã Khánh Tiên";"375"
"14566";"Xã Khánh Phú";"375"
"14569";"Xã Khánh Hòa";"375"
"14572";"Xã Khánh Lợi";"375"
"14575";"Xã Khánh An";"375"
"14578";"Xã Khánh Cường";"375"
"14581";"Xã Khánh Cư";"375"
"14584";"Xã Khánh Thiện";"375"
"14587";"Xã Khánh Hải";"375"
"14590";"Xã Khánh Trung";"375"
"14593";"Xã Khánh Mậu";"375"
"14596";"Xã Khánh Vân";"375"
"14599";"Xã Khánh Hội";"375"
"14602";"Xã Khánh Công";"375"
"14608";"Xã Khánh Thành";"375"
"14611";"Xã Khánh Nhạc";"375"
"14614";"Xã Khánh Thủy";"375"
"14617";"Xã Khánh Hồng";"375"
"14620";"Thị trấn Phát Diệm";"376"
"14623";"Thị trấn Bình Minh";"376"
"14629";"Xã Hồi Ninh";"376"
"14632";"Xã Xuân Chính";"376"
"14635";"Xã Kim Định";"376"
"14638";"Xã Ân Hòa";"376"
"14641";"Xã Hùng Tiến";"376"
"14647";"Xã Quang Thiện";"376"
"14650";"Xã Như Hòa";"376"
"14653";"Xã Chất Bình";"376"
"14656";"Xã Đồng Hướng";"376"
"14659";"Xã Kim Chính";"376"
"14662";"Xã Thượng Kiệm";"376"
"14665";"Xã Lưu Phương";"376"
"14668";"Xã Tân Thành";"376"
"14671";"Xã Yên Lộc";"376"
"14674";"Xã Lai Thành";"376"
"14677";"Xã Định Hóa";"376"
"14680";"Xã Văn Hải";"376"
"14683";"Xã Kim Tân";"376"
"14686";"Xã Kim Mỹ";"376"
"14689";"Xã Cồn Thoi";"376"
"14692";"Xã Kim Hải";"376"
"14695";"Xã Kim Trung";"376"
"14698";"Xã Kim Đông";"376"
"14701";"Thị trấn Yên Thịnh";"377"
"14704";"Xã Khánh Thượng";"377"
"14707";"Xã Khánh Dương";"377"
"14710";"Xã Mai Sơn";"377"
"14713";"Xã Khánh Thịnh";"377"
"14719";"Xã Yên Phong";"377"
"14722";"Xã Yên Hòa";"377"
"14725";"Xã Yên Thắng";"377"
"14728";"Xã Yên Từ";"377"
"14731";"Xã Yên Hưng";"377"
"14734";"Xã Yên Thành";"377"
"14737";"Xã Yên Nhân";"377"
"14740";"Xã Yên Mỹ";"377"
"14743";"Xã Yên Mạc";"377"
"14746";"Xã Yên Đồng";"377"
"14749";"Xã Yên Thái";"377"
"14752";"Xã Yên Lâm";"377"
"14755";"Phường Hàm Rồng";"380"
"14758";"Phường Đông Thọ";"380"
"14761";"Phường Nam Ngạn";"380"
"14764";"Phường Trường Thi";"380"
"14767";"Phường Điện Biên";"380"
"14770";"Phường Phú Sơn";"380"
"14773";"Phường Lam Sơn";"380"
"14776";"Phường Ba Đình";"380"
"14779";"Phường Ngọc Trạo";"380"
"14782";"Phường Đông Vệ";"380"
"14785";"Phường Đông Sơn";"380"
"14788";"Phường Tân Sơn";"380"
"14791";"Phường Đông Cương";"380"
"14794";"Phường Đông Hương";"380"
"14797";"Phường Đông Hải";"380"
"14800";"Phường Quảng Hưng";"380"
"14803";"Phường Quảng Thắng";"380"
"14806";"Phường Quảng Thành";"380"
"14809";"Phường Bắc Sơn";"381"
"14812";"Phường Ba Đình";"381"
"14815";"Phường Lam Sơn";"381"
"14818";"Phường Ngọc Trạo";"381"
"14821";"Phường Đông Sơn";"381"
"14823";"Phường Phú Sơn";"381"
"14824";"Xã Quang Trung";"381"
"14830";"Phường Trung Sơn";"382"
"14833";"Phường Bắc Sơn";"382"
"14836";"Phường Trường Sơn";"382"
"14839";"Phường Quảng Cư";"382"
"14842";"Phường Quảng Tiến";"382"
"14845";"Thị trấn Mường Lát";"384"
"14848";"Xã Tam Chung";"384"
"14854";"Xã Mường Lý";"384"
"14857";"Xã Trung Lý";"384"
"14860";"Xã Quang Chiểu";"384"
"14863";"Xã Pù Nhi";"384"
"14864";"Xã Nhi Sơn";"384"
"14866";"Xã Mường Chanh";"384"
"14869";"Thị trấn Hồi Xuân";"385"
"14872";"Xã Thành Sơn";"385"
"14875";"Xã Trung Sơn";"385"
"14878";"Xã Phú Thanh";"385"
"14881";"Xã Trung Thành";"385"
"14884";"Xã Phú Lệ";"385"
"14887";"Xã Phú Sơn";"385"
"14890";"Xã Phú Xuân";"385"
"14896";"Xã Hiền Chung";"385"
"14899";"Xã Hiền Kiệt";"385"
"14902";"Xã Nam Tiến";"385"
"14908";"Xã Thiên Phủ";"385"
"14911";"Xã Phú Nghiêm";"385"
"14914";"Xã Nam Xuân";"385"
"14917";"Xã Nam Động";"385"
"14923";"Thị trấn Cành Nàng";"386"
"14926";"Xã Điền Thượng";"386"
"14929";"Xã Điền Hạ";"386"
"14932";"Xã Điền Quang";"386"
"14935";"Xã Điền Trung";"386"
"14938";"Xã Thành Sơn";"386"
"14941";"Xã Lương Ngoại";"386"
"14944";"Xã Ái Thượng";"386"
"14947";"Xã Lương Nội";"386"
"14950";"Xã Điền Lư";"386"
"14953";"Xã Lương Trung";"386"
"14956";"Xã Lũng Niêm";"386"
"14959";"Xã Lũng Cao";"386"
"14962";"Xã Hạ Trung";"386"
"14965";"Xã Cổ Lũng";"386"
